account_id,name,category,category_id_maxweb,commissionplanname,commissionplantype,avg_ltv,avg_payout,epc_alltime,conversion_rate_alltime,refundrate_alltime,visitors_alltime,trending,negative_score,positive_score,flag_approved,auto_approve,company_website,product_image,codename,rr_record_id,cartproductname,resources_link,restrictions_link,manage_link
10294,Focus IQ,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,59.95,100,1.39,1.38,0,13864,0.73,0,0,2,0,https://partners.primalforce.net/sp/tesla-vsl-summit/,https://cdn.softwareprojects.com/productimages/10294/2/focus_iq_2024_si_gle_1kbg_4u_p_g_resized160.png,focus_iq,2,Focus IQ,https://affiliates-backoffice.maxweb.com/app#resources/10294/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10294/Focus%20IQ,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10294/Focus%20IQ
10293,Gluco Extend,Diabetes,366,"0% Frontend, 0% Backend",backend,69,170,2.35,1.38,0,72550,6.62,0,0,2,0,https://glucoextend.com/,https://cdn.softwareprojects.com/productimages/10293/2/glucoex_e_d_01e7ypys_p_g_resized160.png,gluco_extend,2,Gluco Extend,https://affiliates-backoffice.maxweb.com/app#resources/10293/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10293/Gluco%20Extend,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10293/Gluco%20Extend
10286,FatBurner Elite,Weight Loss,382,"0% Frontend, 0% Backend",backend,59,130,2.01,1.55,0,8700,0.07,0,0,2,1,https://www.fatburnerelite.com/44928348,https://cdn.softwareprojects.com/productimages/10286/2/66c38e0e89ee1_1z17sk_p_g_esized3338uyd9a_p_g_resized160.png,fatburner_elite,2,FatBurner Elite,https://affiliates-backoffice.maxweb.com/app#resources/10286/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10286/FatBurner%20Elite,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10286/FatBurner%20Elite
10216,VigoSurge,Men's Health,370,"0% Frontend, 0% Backend",backend,79,120,1.67,1.45,0,35923,0.57,0,0,2,0,https://tryvigosurge.com/vs-discovery/,https://cdn.softwareprojects.com/productimages/10216/2/fe_box_1adhilq_p_g_resized160.png,vigosurge,2,VigoSurge,https://affiliates-backoffice.maxweb.com/app#resources/10216/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10216/VigoSurge,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10216/VigoSurge
10195,NewEra Protect,Health Supplement,282,"0% Frontend, 0% Backend",backend,69,150,1.53,1.18,0,383906,200.33,0,0,2,0,https://yourprimera.com/,https://cdn.softwareprojects.com/productimages/10195/2/_sl_bo_le_img_ew14qag6f_p_g_resized160.png,primera,2,Primera,https://affiliates-backoffice.maxweb.com/app#resources/10195/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10195/NewEra%20Protect,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10195/NewEra%20Protect
10194,VirilWood ,Men's Health,370,"0% Frontend, 0% Backend",backend,69,125,1.63,1.3,0,1,1.28,0,0,2,0, https://virilwood.com/,https://cdn.softwareprojects.com/productimages/10194/2/vi_ilwoodbubmfx_p_g_resized160.png,virilwood_me,2,VirilWood ,https://affiliates-backoffice.maxweb.com/app#resources/10194/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10194/VirilWood%20,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10194/VirilWood%20
10178,FemiPro,Health Supplement,282,"0% Frontend, 0% Backend",backend,69,140,3.78,2.7,0,61594,7.28,0,0,2,0,https://thefemipro.com/video.php,https://cdn.softwareprojects.com/productimages/10178/3/femip_og_ojq9_p_g_resized160.png,femipro,3,FemiPro,https://affiliates-backoffice.maxweb.com/app#resources/10178/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10178/FemiPro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10178/FemiPro
10177,GumAktiv,Dental/Gum Health,406,"0% Frontend, 0% Backend",backend,69,115,2.47,2.15,0,14046,0.59,0,0,2,0,https://thegumaktiv.com/video.php,https://cdn.softwareprojects.com/productimages/10177/3/gumac_ivw6mz3o_p_g_resized160.png,gumaktiv,3,GumAktiv,https://affiliates-backoffice.maxweb.com/app#resources/10177/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10177/GumAktiv,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10177/GumAktiv
10174,MentaLift,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,69,0,2.24,2.04,0,86112,0,0,0,2,1,https://mentaliftpro.com/briefing,https://cdn.softwareprojects.com/productimages/10174/3/sc_ee_sho_2024_11_14_a_7_10_21_pms0pf_f_p_g_resized160.png,mentalift,3,MentaLift,https://affiliates-backoffice.maxweb.com/app#resources/10174/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10174/MentaLift,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10174/MentaLift
10140,Neuro Fortis Pro,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,69,115,2.96,2.58,0,91533,11.9,0,0,2,0,https://neurofortispro.com/report,https://cdn.softwareprojects.com/productimages/10140/2/_eu_ofo_is_1_humbc8_lh8_p_g_resized160.png,neuro_fortis_pro,2,Neuro Fortis Pro,https://affiliates-backoffice.maxweb.com/app#resources/10140/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/10140/Neuro%20Fortis%20Pro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/10140/Neuro%20Fortis%20Pro
9988,TrueAmericanLoan,Lead Gen,386,"0% Frontend, 0% Backend",backend,28.57,20,0.26,1.3,0,1150,0.07,0,0,2,0,https://offer.trueamericanloan.com/,https://cdn.softwareprojects.com/productimages/9988/3/sc_ee_sho_2024_10_16_062407pmo6ej_p_g_resized160.png,trueamericanloan,3,TrueAmericanLoan,https://affiliates-backoffice.maxweb.com/app#resources/9988/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9988/TrueAmericanLoan,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9988/TrueAmericanLoan
9985,Shield Immunity Protocol,Health Supplement,282,"0% Frontend, 0% Backend",backend,49.95,90,0.91,1.01,0,5260,0.08,0,0,2,0,https://partners.primalforce.net/sp/shield-vsl/,https://cdn.softwareprojects.com/productimages/9985/3/shieldxz_8fz_p_g_resized160.png,shield_immunity_protocol,3,Shield Immunity Protocol,https://affiliates-backoffice.maxweb.com/app#resources/9985/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9985/Shield%20Immunity%20Protocol,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9985/Shield%20Immunity%20Protocol
9952,Silence Guardian,Tinnitus,378,"0% Frontend, 0% Backend",backend,69,110,1.9,1.73,0,265983,12.91,0,0,2,0,https://getsilenceguardian.com/lp,https://cdn.softwareprojects.com/productimages/9952/3/2bh6p5a_jpg_resized160.jpg,silence_guardian,3,Silence Guardian,https://affiliates-backoffice.maxweb.com/app#resources/9952/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9952/Silence%20Guardian,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9952/Silence%20Guardian
9946,A Place For Mom - Assisted Living,Lead Gen,386,"0% Frontend, 0% Backend",backend,12.8,10,0.11,1.08,0,468,0.23,0,0,2,0,https://wmi4.com/c/81533/63799/,https://cdn.softwareprojects.com/productimages/9946/3/a_place_fo_mom3z8xq_p_g_resized160.png,a_place_for_mom___assisted_living,3,A Place For Mom - Assisted Living,,,
9896,Vari-X Pro,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,69,100,1.92,1.92,0,72831,1.53,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9896/2/12uw_g_jpg_resized160.jpg,vari_x_pro,2,Vari-X Pro,https://affiliates-backoffice.maxweb.com/app#resources/9896/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9896/Vari-X%20Pro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9896/Vari-X%20Pro
9895,Play On Go Casino CD,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,0,4.8,0.32,6.7,0,45,0,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9895/2/ke_pe_yo_fo_o_2024_10_08_23_04_50_gwsi9_p_g_resized160.png,play_on_bet_casino_cd,2,Play On Bet Casino CD,,,
9888,Play On Go Sports CD,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,11,4.8,0,0.52,0,63,0.01,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9888/2/ke_pe_yo_fo_o_2024_10_08_23_11_59i_dxx9_p_g_resized160.png,play_on_bet_sports_cd,2,Play On Bet Sports CD,,,
9867,Roletto IE,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,0,240,1.89,2.32,0,28,0,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9867/2/_oule_e_1264078_960_720dyqmzy_jpg_resized160.jpg,roletto_ie,2,Roletto IE,,,
9855,Steel Flow Pro,Men's Health,370,"0% Frontend, 0% Backend",backend,79,120,2.44,2.12,0,23675,1.74,0,0,2,0,https://trysteelflowpro.com/v2-pai/,https://cdn.softwareprojects.com/productimages/9855/3/sfp_i_g_edie_s1odk5u_p_g_resized160.png,steel_flow_pro,3,Steel Flow Pro,https://affiliates-backoffice.maxweb.com/app#resources/9855/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9855/Steel%20Flow%20Pro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9855/Steel%20Flow%20Pro
9854,VitalRelease F + S,Free + Shipping,422,"0% Frontend, 0% Backend",backend,32,27,0.4,1.51,0,4061,0.2,0,0,2,1,https://vitalrelease.com/,https://cdn.softwareprojects.com/productimages/9854/3/vi_al_ealeasedxkfpo_p_g_resized160.png,vitalrelease_f_+_s,3,VitalRelease F + S,https://affiliates-backoffice.maxweb.com/app#resources/9854/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9854/VitalRelease%20F%20%2B%20S,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9854/VitalRelease%20F%20%2B%20S
9848,Ageless,,0,"0% Frontend, 0% Backend",backend,69.99,90,1.7,1.89,0,5668,0.06,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9848/2/2gpq_i0_p_g_resized160.png,age_less,2,Age Less,,,
9840,24 Burn VSL,,0,"0% Frontend, 0% Backend",backend,59,125,2.87,2.3,0,113986,1.82,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9840/2/imgpsh_fullsize_a_imfbqo9k_p_g_resized160.png,24_burn_vsl,2,24 Burn VSL,https://affiliates-backoffice.maxweb.com/app#resources/9840/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9840/24%20Burn%20VSL,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9840/24%20Burn%20VSL
9833,Jointgen,Joint Supplement,462,"0% Frontend, 0% Backend",backend,59,120,2.04,1.7,0,329296,59.14,0,0,2,0,https://jointgenesis.com/vsl/,https://cdn.softwareprojects.com/productimages/9833/3/joi_ge_pd_h_s_p_g_resized160.png,jointgen,3,Jointgen,https://affiliates-backoffice.maxweb.com/app#resources/9833/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9833/Jointgen,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9833/Jointgen
9832,Biovanish,Weight Loss,382,"0% Frontend, 0% Backend",backend,59,120,2.28,1.9,0,11830,0.29,0,0,2,0,https://leanloophole.com/vsl/,https://cdn.softwareprojects.com/productimages/9832/3/biova_ish5uyxqm_p_g_resized160.png,biovanish,3,Biovanish,https://affiliates-backoffice.maxweb.com/app#resources/9832/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9832/Biovanish,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9832/Biovanish
9829,VulkanVegas SMS Main Page PL,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,130,104,1.69,1.76,0,9,0,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9829/6/vulka_hgq2yx_p_g_resized160.png,vulkanvegas_sms_main_page_pl,6,VulkanVegas SMS Main Page PL,,,
9828,VerdeCasino SMS Main Page BE,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,200,160,2.32,3.71,0,18,0,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9828/18/ke_pe_yo_fo_o_2024_09_19_18_07_55jk2fov_p_g_resized160.png,verdecasino_sms_main_page_be,18,VerdeCasino SMS Main Page BE,,,
9827,HitNSpin SMS Sport Main PL,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,130,104,1.48,1.54,0,14,0,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9827/30/hi_spi_i_vf_7yl5wf_jpg_resized160.jpg,hitnspin_sms_sport_main_pl,30,HitNSpin SMS Sport Main PL,,,
9825,Pineal Guardian,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,59,110,1.72,1.57,0,68683,0.54,0,0,2,0,https://thepinealguardian.com/go/indexvsv.php,https://cdn.softwareprojects.com/productimages/9825/2/pi_eal_gua_dia_dp7_o_p_g_resized160.png,pineal_guardian,2,Pineal Guardian,https://affiliates-backoffice.maxweb.com/app#resources/9825/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9825/Pineal%20Guardian,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9825/Pineal%20Guardian
9822,Fast Loans,Lead Gen,386,"0% Frontend, 0% Backend",backend,50,43,0.53,1.23,0,840,0.01,0,0,2,0,https://www.fastloansgroup.com/,https://cdn.softwareprojects.com/productimages/9822/2/fas_loa_s4mjuxl_p_g_resized160.png,fast_loans,2,Fast Loans,https://affiliates-backoffice.maxweb.com/app#resources/9822/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9822/Fast%20Loans,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9822/Fast%20Loans
9803,Super Memory Formula,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,59,60,0.66,1.1,0,13000,0.43,0,0,2,1,https://getsupermemoryformula.com/,https://cdn.softwareprojects.com/productimages/9803/3/supe_memo_yjme5ab_p_g_resized160.png,super_memory_formula,3,Super Memory Formula,https://affiliates-backoffice.maxweb.com/app#resources/9803/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9803/Super%20Memory%20Formula,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9803/Super%20Memory%20Formula
9695,Free Sugar Pro,Diabetes,366,"0% Frontend, 0% Backend",backend,79,138,2.48,1.8,0,6450,2.28,0,0,2,1,https://www.freesugarpro.com/vsl-v1,https://cdn.softwareprojects.com/productimages/9695/2/f_eesuga_p_odu_sbi_jpg_resized160.jpg,free_sugar_pro,2,Free Sugar Pro,https://affiliates-backoffice.maxweb.com/app#resources/9695/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9695/Free%20Sugar%20Pro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9695/Free%20Sugar%20Pro
9690,ElectroSlim,Weight Loss,382,"0% Frontend, 0% Backend",backend,59,75,1.79,2.1,0,52648,9.97,0,0,2,0,https://getelectroslim.com:443/go/,https://cdn.softwareprojects.com/productimages/9690/2/20240610_elec_oslim_lemo_lime_1000px_1c_hzaz_p_g_resized160.png,electroslim,2,ElectroSlim,https://affiliates-backoffice.maxweb.com/app#resources/9690/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9690/ElectroSlim,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9690/ElectroSlim
9687,DigestSync,Gut Health,410,"0% Frontend, 0% Backend",backend,69,100,2.64,2.3,0,91619,2.51,0,0,2,0,https://thedigestsync.com/video.php,https://cdn.softwareprojects.com/productimages/9687/2/dige_sy_caqs0lv_p_g_resized160.png,digestsync,2,DigestSync,https://affiliates-backoffice.maxweb.com/app#resources/9687/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9687/DigestSync,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9687/DigestSync
9686,Nervovive,Nerve Health,398,"0% Frontend, 0% Backend",backend,69,120,2.5,2.1,0,36194,0.3,0,0,2,0,https://thenervovive.com/video.php,https://cdn.softwareprojects.com/productimages/9686/2/_e_vovive8idkqz_p_g_resized160.png,nervovive,2,Nervovive,https://affiliates-backoffice.maxweb.com/app#resources/9686/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9686/Nervovive,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9686/Nervovive
9683,LeptiCell,,0,"0% Frontend, 0% Backend",backend,69,115,1.89,1.65,0,8524,1.33,0,0,2,0,,https://cdn.softwareprojects.com/productimages/9683/2/lep_icellqy_ym_jpg_resized160.jpg,lepticell,2,LeptiCell,https://affiliates-backoffice.maxweb.com/app#resources/9683/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9683/LeptiCell,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9683/LeptiCell
9673,Boostaro,Men's Health,370,"0% Frontend, 0% Backend",backend,69,120,2.76,2.3,0,463923,62,0,0,2,0,https://goboostaro.com/video/bg,https://cdn.softwareprojects.com/productimages/9673/2/boos_a_oylv2oz_p_g_resized160.png,boostaro,2,Boostaro,https://affiliates-backoffice.maxweb.com/app#resources/9673/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9673/Boostaro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9673/Boostaro
9672,Nitric Boost,,0,"0% Frontend, 0% Backend",backend,69,130,1.98,1.65,0,373710,18.9,0,0,2,0,,,nitric_boost,2,Nitric Boost,https://affiliates-backoffice.maxweb.com/app#resources/9672/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9672/Nitric%20Boost,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9672/Nitric%20Boost
9669,Hitnspin,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,325,300,2,2,0,53,0,0,0,2,0,https://redirecthitnspin.com/,https://cdn.softwareprojects.com/productimages/9669/3/hi_spi_i_vf_jpg_resized160.jpg,hitnspin,3,Hitnspin,https://affiliates-backoffice.maxweb.com/app#resources/9669/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9669/Hitnspin,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9669/Hitnspin
9668,Verde Casino,iGaming/Casino,470,"0% Frontend, 0% Backend",backend,325,300,2,2,0,183,0,0,0,2,0,https://redirect-verde.com/,https://cdn.softwareprojects.com/productimages/9668/2/ve_de_casi_osqhjc1_jpg_resized160.jpg,verde_casino,2,Verde Casino,https://affiliates-backoffice.maxweb.com/app#resources/9668/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9668/Verde%20Casino,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9668/Verde%20Casino
9576,Supranail,Fungus,390,"0% Frontend, 0% Backend",backend,79,125,2.52,2.1,0,75697,5.65,0,0,2,1,https://trysupranail.com/v1-emotional/,https://cdn.maxweb.com/productimages/9576/2/5_affq_1_p_p_g_resized160.png,supranail,2,Supranail,https://affiliates-backoffice.maxweb.com/app#resources/9576/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9576/Supranail,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9576/Supranail
9559,TitanFlow,Men's Health,370,"0% Frontend, 0% Backend",backend,59,120,1.49,1.3,0,303730,29.48,0,0,2,0,https://prostaterevealed.com/vsl/,https://cdn.clickcrm.com/productimages/9559/2/_i_a_flow_11y_jje_p_g_resized160.png,titanflow,2,TitanFlow,https://affiliates-backoffice.maxweb.com/app#resources/9559/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9559/TitanFlow,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9559/TitanFlow
9548,Ex Factor 2.0,Dating,254,"0% Frontend, 0% Backend",backend,38,38,0.77,2.03,0,2729,0.11,0,0,2,0,https://www.exfactorguide.com/video/,https://cdn.clickcrm.com/productimages/9548/2/efg2_full_ableau13k8abo_p_g_resized160.png,ex_factor_2.0,2,Ex Factor 2.0,https://affiliates-backoffice.maxweb.com/app#resources/9548/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9548/Ex%20Factor%202.0,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9548/Ex%20Factor%202.0
9513,Varicose 911,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,69.95,110,1.33,1.21,0,12713,0.81,0,0,2,0,https://www.varicose911.com/vsl/medop/skotv3_0/video.php,https://cdn.clickcrm.com/productimages/9513/2/2y_zeck_jpg_resized160.jpg,varicose_911,2,Varicose 911,https://affiliates-backoffice.maxweb.com/app#resources/9513/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9513/Varicose%20911,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9513/Varicose%20911
9506,CelluCare,Health Supplement,282,"0% Frontend, 0% Backend",backend,69,135,3.7,2.75,0,61917,5.07,0,0,2,0,https://getcellucare.com/b/report.php,https://cdn.clickcrm.com/productimages/9506/2/1_bo_le_h2exu_jpg_resized160.jpg,cellucare,2,CelluCare,https://affiliates-backoffice.maxweb.com/app#resources/9506/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9506/CelluCare,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9506/CelluCare
9479,Slim Boost Tea,Weight Loss,382,"0% Frontend, 0% Backend",backend,59,125,3.57,2.86,0,317082,11.66,0,0,2,1,https://tryslimboosttea.com/vsl,https://cdn.clickcrm.com/productimages/9479/2/sc_ee_sho_2024_07_02_153815q03mxc_p_g_resized160.png,slim_boost_tea,2,Slim Boost Tea,https://affiliates-backoffice.maxweb.com/app#resources/9479/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9479/Slim%20Boost%20Tea,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9479/Slim%20Boost%20Tea
9389,Testovate,Men's Health,370,"0% Frontend, 0% Backend",backend,69,135,0.69,1,0,4882,0.22,0,0,2,0,https://testovate-x7.com/st/st.php,https://cdn.maxweb.com/productimages/9389/2/_es_ova_e_whi_eiqaj_4_p_g_resized160.png,testovate,2,Testovate,,,
9388,Phaloboost ,Men's Health,370,"0% Frontend, 0% Backend",backend,69,135,1.63,1.21,0,32375,3.26,0,0,2,0,https://getphaloboost.com/vsls/male.php,https://cdn.maxweb.com/productimages/9388/2/phaloboos_whi_euq_z3v_p_g_resized160.png,phaloboost_,2,Phaloboost ,,,
9309,Ring Clear,,0,"0% Frontend, 0% Backend",backend,69,125,1.76,1.41,0,71231,3.6,0,0,2,0,https://www.tryringclear.com/vsl/med/skgnv2_0/video.php?,https://cdn.clickcrm.com/productimages/9309/3/13jsauf_jpg_resized160.jpg,ring_clear,3,Ring Clear,,,
9307,Beyond Nerve Relief,,0,"0% Frontend, 0% Backend",backend,69,110,1.45,1.32,0,54407,1.12,0,0,2,0,https://www.trybeyondnerverelief.com/vsl/med/skotv1_0/video.php?,https://cdn.maxweb.com/productimages/9307/3/1dc1aw_jpg_resized160.jpg,beyond_nerve_relief,3,Beyond Nerve Relief,https://affiliates-backoffice.maxweb.com/app#resources/9307/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9307/Beyond%20Nerve%20Relief,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9307/Beyond%20Nerve%20Relief
9254,ProvaDent Adv,Dental/Gum Health,406,"0% Frontend, 0% Backend",backend,69,120,3,2.5,0,158015,1.54,0,0,2,0,https://dentalsugarhack.com/discovery,https://cdn.maxweb.com/productimages/9254/2/p_ovade_1_bo_le_mockup_i7ukp_p_g_resized160.png,provadent_adv,2,ProvaDent Adv,https://affiliates-backoffice.maxweb.com/app#resources/9254/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9254/ProvaDent%20Adv,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9254/ProvaDent%20Adv
9218,Gluco Cleanse Tea ,Diabetes,366,"0% Frontend, 0% Backend",backend,69,120,3.9,3.25,0,257334,14.69,0,0,2,0,https://tryglucocleansetea.com/vsl,https://cdn.clickcrm.com/productimages/9218/2/u_amedaj1yol_p_g_resized160.png,gluco_cleanse_tea_,2,Gluco Cleanse Tea ,https://affiliates-backoffice.maxweb.com/app#resources/9218/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9218/Gluco%20Cleanse%20Tea%20,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9218/Gluco%20Cleanse%20Tea%20
9214,Ultimate Off-Grid Generator,Survival,270,"0% Frontend, 0% Backend",backend,49,50,0.98,1.95,0,32326,1.01,0,0,2,0,https://ultimateenergyfreedom.com/dg/index_ultimate.html,https://cdn.clickcrm.com/productimages/9214/2/sc_ee_sho_2024_04_18_070045zikbd3_p_g_resized160.png,ultimate_off_grid_generator,2,Ultimate Off-Grid Generator,https://affiliates-backoffice.maxweb.com/app#resources/9214/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9214/Ultimate%20Off-Grid%20Generator,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9214/Ultimate%20Off-Grid%20Generator
9182,Tupi Tea,,0,"0% Frontend, 0% Backend",backend,1,135,2.4,1.78,0,143538,7.23,0,0,2,1,,https://cdn.clickcrm.com/productimages/9182/3/sc_ee_sho_2024_04_12_a_3_06_24_pm_q_czl_p_g_resized160.png,tupi_tea,3,Tupi Tea,https://affiliates-backoffice.maxweb.com/app#resources/9182/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9182/Tupi%20Tea,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9182/Tupi%20Tea
9178,VitalWave,Free + Shipping,422,"0% Frontend, 0% Backend",backend,32,25,0.22,1.05,0,32434,1.6,0,0,2,0,https://relief.vitalbands.com/vw/special/,https://cdn.clickcrm.com/productimages/9178/2/vi_alwave_devices2ha9xjb_p_g_resized160.png,vitalwave,2,VitalWave,https://affiliates-backoffice.maxweb.com/app#resources/9178/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9178/VitalWave,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9178/VitalWave
9145,GutOptim,Gut Health,410,"0% Frontend, 0% Backend",backend,69,120,2.58,2.15,0,141416,1.36,0,0,2,0,https://thegutoptim.com/video.php,https://cdn.clickcrm.com/productimages/9145/2/p_od_1_bo_leycb6yq_p_g_resized160.png,gutoptim,2,GutOptim,https://affiliates-backoffice.maxweb.com/app#resources/9145/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9145/GutOptim,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9145/GutOptim
9133,ZenCortex,Tinnitus,378,"0% Frontend, 0% Backend",backend,69,115,2.19,1.9,0,359545,4.33,0,0,2,0,https://zencortex24.com/b/101.php,https://cdn.clickcrm.com/productimages/9133/2/1bo_leyamlk5_p_g_esized333s07_p6_p_g_resized160.png,zencortex,2,ZenCortex,https://affiliates-backoffice.maxweb.com/app#resources/9133/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9133/ZenCortex,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9133/ZenCortex
9126,KeraBiotics,Fungus,390,"0% Frontend, 0% Backend",backend,69,115,3.19,2.78,0,63572,9.4,0,0,2,0,https://thekerabiotics.com/video.php,https://cdn.clickcrm.com/productimages/9126/3/p_od_1_bo_le_1_bu_joj_p_g_resized160.png,kerabiotics,3,KeraBiotics,https://affiliates-backoffice.maxweb.com/app#resources/9126/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/9126/KeraBiotics,https://affiliates-backoffice.maxweb.com/app#sales-by-product/9126/KeraBiotics
